CODIGO,NUMERO,NOME,GRUPO,TIPO,MEDICAMENTO,MATERIA_PRIMA,UNIDADE,NUMERO_FAB,ESTOQUE_MIN,ESTOQUE_IDEAL,ESTOQUE_DISP,CUSTO,LUCRO,VENDA,DOLAR,ABC,FORNECEDOR,LOCAL,GAVETA,Utilizado,FABRICANTE,SUBGRUPO,NOMECURTO,P_FOTO,NC_MERCOSUL,C_CLAS_FISCAL,C_CST_O,C_CST,C_ECF_ALIQ,C_ICMS,C_ICMS_ST,C_IPI,C_RED_BCALC,ULTIMA_VENDA,ULTIMA_COMPRA,PODE_DESCONTO,DESCONTO_MAX,PESO_BRUTO,PESO_LIQUIDO,CFOP_INUF,CFOP_OUTUF,ARQUIVADO,PRECO_1,PRECO_2,GTIN,USA_SERIAL,vTotTrib,NUMERO_ORIGINAL,cANP,CST_IPI_PIS_COFINS,VALIDADE,USA_LOTES,cBenef,indEscala,CNPJFab,PIS_ALIQ,COFINS_ALIQ,IPI_cEnq,CEST,vBCSTRet,vICMSSTRet,pST,vICMSSubstituto,pRedBCEfet,vBCEfet,pICMSEfet,vICMSEfet,ML_category_id,ML_video_id,ML_warranty,ML_Description,ITEM_REGRAFISCAL_IDPK,REGRAFISCALPDV_IDPK,CST_CBSIBS,ClassTrib_CBSIBS,AliquotaCBS,AliquotaIBSUF,AliquotaIBSMun,pRedAliqCBS,pRedAliqIBSUF,pRedAliqIBSMun,OBS_REFORMA
231,3029091,CORPO DO APLICADOR DIVERSOS NEARTEX,,C,N,N,UN,3029091,1,1,10,30,100,60,"11,93",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
232,7950,CORPO DO APLICADOR MEDICINA ESTETICA - PARTE INF. ROSCA R02,,C,N,N,UN,7950,3,3,10,"5,2","1053,8462",60,"11,93",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
233,2864,CORPO DO APLICADOR MEDICINA ESTETICA - PARTE SUPERIOR,,C,N,N,UN,2864,5,5,6,"5,93","911,8044",60,"11,93",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,09/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
234,12796,CORPO DO APLICADOR US BAIXA FREQUENCIA,,C,N,N,UN,12796,0,0,0,"112,95","93,8911",219,"43,54",0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
235,3029052,CORPO DO CABECOTE HECCUS - COR PEROLA,,C,N,N,UN,3029052,2,2,1,150,"143,3333",365,"72,56",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
236,7677,CORPO DO CABECOTE SNC COM ROSCA INJETADO,,C,N,N,UN,7677,1,1,6,70,"157,1429",180,"35,79",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
237,10433,CORPO ESQUERDO DO APLICADOR ACRUS TRIPLE WAVE,,C,N,N,UN,10433,0,0,6,"67,87","209,4151",210,"40,5405",0,20,,,,,,,,39269090,,0,101,0,0,0,0,100,01/07/2026,,True,100,0,0,5102,6102,False,210,210,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
238,10434,CORPO ESQUERDO DO CONECTOR APLICADOR ACRUS TRIPLE WAVE,,C,N,N,UN,10434,0,0,5,"21,93",-100,0,0,0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
239,4908,CRISTAL DE QUARTZO MONTADO APLICADOR INTERCAMBIAVEL (IMP),,C,N,N,UN,4908,0,0,0,"1787,42",-100,0,0,0,23,,,,,,,,85439090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
240,5638,CUBA DO APLICADOR GRANDE BEAUTY SHAPE (IMP),,C,N,N,UN,5638,0,0,0,"245,91",-100,0,0,0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
241,5666,CUBA DO APLICADOR MEDIO BEAUTY SHAPE (IMP),,C,N,N,UN,5666,0,0,1,"274,22",-100,0,0,0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
242,3019008,DE275 - 102N06A                                                                  NS: 0000000037,,C,N,N,UN,3019008,1,1,0,"156,12","0,5637",157,"31,21",0,23,,,,,,,,85423939,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
244,3011015,DIODO ULTRAFAST MUR / URP860 /  UGT8JT-E3/45                                     NS: 0000000113,,C,N,N,UN,3011015,1,1,4,"3,99","150,6266",10,"1,99",0,23,,,,,,,,85411099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
245,5972,DISPLAY LCD 128X64,,C,N,N,UN,5972,0,0,2,"131,7",-100,0,0,0,23,,,,,,,,85312000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
246,3012010,DISPLAY TFT 7                                                                    NS: 0000000174,,C,N,N,UN,3012010,0,0,1,"1171,5",-100,0,0,0,23,,,,,,,,85241100,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
247,3038037,DISSIPADOR ANODIZADO KM602 - 30MM                                                NS: 0000000372,,C,N,N,UN,3038037,1,1,4,"3,2","212,5",10,"1,99",0,23,,,,,,,,84195090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
248,5,ELETRODO CAUTERIZADOR,,C,N,N,UN,5,0,0,5,17,-100,0,0,0,23,,,,,,,,70179000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
518,1437534,CABO MANOPLA 6 VIAS COLD,,C,N,N,UN,1437534,0,0,4,"159,82",0,0,0,0,12,,,,,,CABO MANOPLA 6 VIAS COLD,,85444900,,0,00,,0,0,0,100,02/07/2026,19/02/2026,True,100,0,0,,,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,12,"19,18",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,
249,2,ELETRODO CEBOLAO,,C,N,N,UN,2,0,0,4,17,-100,0,0,0,23,,,,,,,,70179000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
250,3,ELETRODO CEBOLINHA,,C,N,N,UN,3,0,0,5,17,-100,0,0,0,23,,,,,,,,70179000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
251,3026180,"ELETRODO CONDUTIVO 8CMX 7,5CM PRETO                                              NS: 0000000050",,C,N,N,UN,3026180,0,0,8,"9,03",-100,0,0,0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
252,3026024,ELETRODO CONDUTIVO DE BORRACHA 5CM X 3CM                                         NS: AUTO036242,,C,N,N,UN,3026024,0,0,20,"2,31",-100,0,0,0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
253,3026025,ELETRODO CONDUTIVO DE BORRACHA 5CM X 5CM                                         NS: 0000000032,,C,N,N,UN,3026025,0,0,15,"5,49",-100,0,0,0,23,,,,,,,,39269090,,0,101,0,0,0,0,100,,29/05/2026,True,100,0,0,5102,6102,False,0,0,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
507,10067,PLACA CONTROLE ACRUS R2,,C,N,N,UN,010067,0,0,1,"1351,81",-100,0,0,0,2,,,,HTM,,PLACA CONTROLE ACRUS R2,,90189099,,0,101,0,0,0,0,100,,17/06/2026,True,100,0,0,5102,6102,False,0,0,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,18,"231,65",0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,
255,3026115,ELETRODO CONDUTIVO DE BORRACHA 5CM X 8CM                                         NS: AUTO044081,,C,N,N,UN,3026115,0,0,21,"5,38","82,1561","9,8","1,9406",0,23,,,,,,,,39269090,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,"9,8","9,8",,False,"40,33",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
256,3700,ELETRODO CORPORAL 43MM MD1 NAC,,C,N,N,UN,ACCAI03700,0,0,1,"257,93",-100,0,0,0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
257,10800,ELETRODO FACIAL 8MM BD2 NAC.,,C,N,N,UN,ACBLI108.00,1,1,0,"252,6","66,6667",421,"83,7",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
258,6,ELETRODO FORQUILHA,,C,N,N,UN,6,0,0,5,17,-100,0,0,0,23,,,,,,,,70179000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
259,1,ELETRODO PENTE,,C,N,N,UN,1,0,0,4,"19,36","106,095","39,9","7,7476",0,23,,,,,,,,70179000,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,"39,9","39,9",,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
260,4,ELETRODO SATURADOR,,C,N,N,UN,4,0,0,5,17,-100,0,0,0,23,,,,,,,,70179000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
261,3129,ELETRODO SILICONE 5X5 - 4 UN,,C,N,N,UN,3129,1,1,2,"24,04","157,9035",62,"12,33",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
262,3130,ELETRODO SILICONE 7X5 - 4UN,,C,N,N,UN,3130,1,1,10,"30,05","152,9118",76,"15,11",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
264,2039322,ELETRODO VULCANIZADO P/ THERMOPULSE SOLID STATE                                  NS: 1438391001,,C,N,N,UN,2039322,0,0,2,"157,16",-100,0,0,0,23,,,,,,,,90330000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
265,3027800,ETIQUETA APLICADOR FACIAL SONOFOCUS SAFIRA,,C,N,N,UN,3027800,0,0,2,4,75,7,"1,39",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
266,3027562,ETIQUETA CARACTERISTICA PROBE 3-4 - LASER 660-808NM - INMETRO,,C,N,N,UN,3027562,0,0,11,"7,5","166,6667",20,"3,98",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
267,3027564,ETIQUETA CARACTERISTICA PROBE 5 - LASER 904NM,,C,N,N,UN,3027564,0,0,1,0,100,27,"5,37",0,23,,,,,,,,48211000,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
552,3029022,GABINETE PAINEL PARA VAPORIZADOR - (BRANCO),,C,N,N,,03029022,0,5,5,92,50,138,"26,6925",1,23,,,,IBRAMED,,GAB PAINEL P VAPORIZADOR-,,,,0,101,0,18,100,0,100,,,True,100,0,0,,,False,138,138,,False,0,,,99|99|00,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0-1,0,0,0,0,0,0,0,
268,3027566,ETIQUETA CLUSTER GRANDE  1 / 2 / 3 - INMETRO                                     NS: 0000000008,,C,N,N,UN,3027566,0,0,4,"4,45",-100,0,0,0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
269,3027567,ETIQUETA CLUSTER PEQUENO 1- LED RGB E LASER 808NM - INMETRO                      NS: 0000000006,,C,N,N,UN,3027567,0,0,4,"4,06",-100,0,0,0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
270,3027438,ETIQUETA FRONTAL DERMOSTEAM LED THERAPY                                          NS: 0000000019,,C,N,N,UN,3027438,0,0,5,"21,07",-100,0,0,0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
271,3027652,ETIQUETA IDENTIFICACAO DE ACESSORIOS INMETRO - MODELO APLICADORES                NS: 0000000026,,C,N,N,UN,3027652,0,0,4,"0,71",-100,0,0,0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
272,3027627,ETIQUETA TRASEIRA DERMOSTEAM 127 V - LED THERAPY                                 NS: 0000000013,,C,N,N,UN,3027627,0,0,3,"1,76",-100,0,0,0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
273,3027628,ETIQUETA TRASEIRA DERMOSTEAM 220 V - LED THERAPY                                 NS: 0000000015,,C,N,N,UN,3027628,0,0,2,"4,5",-100,0,0,0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
274,3027265,ETIQUETA TRASEIRA THERMOPULSE SOLID STATE - VS 01/14                             NS: 0000000012,,C,N,N,UN,3027265,0,0,1,"10,54",-100,0,0,0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
275,3027747,ETIQUETA TUV / INMETRO - PORTARIA 54 - 20 X 15 MM,,C,N,N,UN,39199090,0,0,5,1,300,4,"0,8",0,23,,,,,,,,39199090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
276,3027552,ETIQUETAS CARACTERISTICA CLUSTER PEQUENO 1 - LED RGB E LASER - INMETRO,,C,N,N,UN,3027552,0,0,3,"13,94",-100,0,0,0,23,,,,,,,,39199090,,0,000,,0,0,0,100,03/07/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
277,10793,FILTRO DE AGUA 4L/MIN 120PSI (IMP0,,C,N,N,UN,10793,1,1,2,1130,"7,9646",1220,"242,54",0,23,,,,,,,,84212100,,0,000,,0,0,0,100,01/07/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
278,9929,FILTRO DE PLASTICO MICRO-POROSO,,C,N,N,UN,9929,0,0,28,"4,8","252,0833","16,9","3,36",0,23,,,,,,,,90328100,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
279,20374,FILTRO PARA CANETA DIAMANTADA,,C,N,N,UN,20374,0,0,30,"4,2",-100,0,0,0,23,,,,,,,,76041010,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
280,127327,FIXADOR BORRACHA EXCENTRICA,ESTRUTURA,C,N,N,UN,12-7327,10,10,59,60,"91,6667",115,"22,86",0,8,,,,SHOPLIBRE COMERCIAL LTDA,,FIXADOR BORRACHA,,90189099,,0,102,0,0,0,0,100,25/06/2026,,True,100,0,0,5102,6102,False,115,115,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
281,5153,FONTE 12V 5A,,C,N,N,UN,5153,1,1,0,35,"271,4286",130,"25,84",0,23,,,,,,,,85044021,,0,000,,0,0,0,100,03/07/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
282,5154,FONTE TOMADA 12V 2A,,C,N,N,UN,5154,1,1,-2,35,"142,8571",85,"16,9",0,23,,,,,,,,85044021,,0,000,,0,0,0,100,25/05/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
283,3029059,GABINETE APLICADOR CLUSTER GRANDE,,C,N,N,UN,3029059,1,1,-1,"79,2","272,4747",295,"58,65",0,23,,,,,,,,90189099,,0,000,,0,0,0,100,26/05/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
284,264,GABINETE APLICADOR CLUSTER GRANDE ANTARES                                        NS: 0000000024,,C,N,N,UN,3029059,0,0,3,"86,92","239,3925",295,"58,65",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
285,3029058,GABINETE APLICADOR CLUSTER MEDIO ANTARES                                         NS: 0000000012,,C,N,N,UN,3029058,0,0,3,44,-100,0,0,0,23,,,,,,,,84149039,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
286,1508660,GABINETE BASE G INJETADO MANOPLA CRIODERMIS,,C,N,N,UN,150866-0,2,2,5,260,"51,92",395,"78,53",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,11/06/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
287,1508695,GABINETE BASE M INJETADO MANOPLA CRIODERMIS,,C,N,N,UN,150869-5,2,2,4,260,"44,2308",375,"74,55",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
288,9294,GABINETE BEAUTY STEAM INJETADO,,C,N,N,UN,9204,1,1,2,180,"77,7778",320,"63,62",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
289,3029074,GABINETE FUNDO PARA VAPORIZADOR - (BRANCO) - LED THERAPY                         NS: 0000000099,,C,N,N,UN,3029074,0,0,4,"118,53","195,2839",350,"69,58",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,12/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
290,7954,GABINETE GRANDE PORTE-BORDA SUP. INJETADA CINZA ESPECIAL2018,,C,N,N,UN,7954,0,0,3,"21,85",-100,0,0,0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
291,2844,GABINETE GRANDE PORTE-PARTE SUP. INJETADA BORDA CINZA,,C,N,N,UN,2844,0,0,3,"40,295",-100,0,0,0,23,,,,,,,,90189099,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
292,3030008,GABINETE METALICO THERMOPULSE - SOLID STATE                                      NS: 0000000103,,C,N,N,UN,3030008,0,0,1,1398,-100,0,0,0,23,,,,,,,,85372090,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
293,3029073,GABINETE PAINEL PARA VAPORIZADOR - (BRANCO - LED THERAPY                         NS: 0000000102,,C,N,N,UN,3029073,0,0,4,"100,97","226,83",330,"65,61",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,25/05/2026,30/06/2026,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
294,1508687,GABINETE TAMPA G INJETADO MANOPLA CRIODERMIS,,C,N,N,UN,150868-7,0,0,11,250,60,400,"79,52",0,23,,,,,,,,39269090,,0,101,0,0,0,0,100,,11/06/2026,True,100,0,0,5102,6102,False,400,400,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
295,1731300,GABINETE TAMPA HAKON,,C,N,N,UN,173130-0,1,1,4,"190,4833","312,1096",785,"156,06",0,23,,,,,,,,76042920,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
296,1508709,GABINETE TAMPA M INJETADO MANOPLA CRIODERMIS,,C,N,N,UN,150870-9,0,0,0,220,"72,7273",380,"75,55",0,23,,,,,,,,39269090,,0,101,0,0,0,0,100,,,True,100,0,0,5102,6102,False,380,380,,False,"33,45",,,99|99|00,,False,,S,,0,0,999,0,0,0,0,0,0,0,0,0,,,,,0,0,000,000001,0,0,0,0,0,0,
297,3018396,GANFET N-CH 650V 29A TO220 - TP65H070G4PS                                        NS: 0000000004,,C,N,N,UN,3018396,0,0,8,"75,29",-100,0,0,0,23,,,,,,,,85412920,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
298,1677,HASTE PLASTICA P/CONSOLE (VIBROCELL),,C,N,N,UN,MP1677,1,1,6,52,75,91,"18,09",0,23,,,,,,,,39269090,,0,000,,0,0,0,100,22/06/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
299,3018039,IXRFD630                                                                         NS: AUTO028456,,C,N,N,UN,3018039,1,1,2,"201,79","58,5807",320,"63,62",0,23,,,,,,,,85412199,,0,000,,0,0,0,100,,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
300,3015096,JACK J1 (PLUG ISOLADO) - 90O. SOLDA PLACA NS: 0000000109,,C,N,N,UN,3015096,1,1,94,"4,0787","1861,4093",80,"15,9",0,23,,,,,,,,85366990,,0,000,,0,0,0,100,02/07/2026,,True,100,0,0,5102,6102,False,0,0,,False,0,,,,,False,,S,,0,0,999,,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,0,0,
