Codigo/SKU;Descricao;Estoque MGV;Estoque Bling;Diferenca Saldo;NCM MGV;NCM Bling;Preco MGV (R$);Preco Bling (R$);Status;Diagnostico Divergencias
"3892";"MOLA INOX LO 12,00 X 4,60 MM INT X 0,45 MM FIO (DC1219- ALVA";3;0;3;"73202010";"";0.00;1.91;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (73202010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.91)"
"3018083";"MOSFET FQA36P15                                                                  NS: 0000000023";2;0;2;"85412199";"";34.00;34.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85412199) vs Bling (Não preenchido)"
"03011313";"MOSFET N-CH 100V 36A TO220AB - IRL540NPBF                                        Ns: AUTO043783";0;0;0;"90189099";"";5.88;5.88;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"3065010";"MOTOR CL3570PKA-40C                                                              NS: 0000051511";2;0;2;"85013110";"";653.20;653.20;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85013110) vs Bling (Não preenchido)"
"2855";"MOTOR PRESSAO NEGATIVA JQB5177015 - 220V";0;0;0;"84141000";"";0.00;303.75;"FISCAL_DIVERGENCE";"NCM divergente: MGV (84141000) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 303.75)"
"MP1947";"Motor Eletrico De Corrente Continua - Vibrocell";3;0;3;"85017290";"";1350.00;1350.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (85017290) vs Bling (Não preenchido)"
"2000000000001";"NEURODYN ESTETIC IBRAMED";0;0;0;"90189099";"";250.00;250.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"2000000000007";"NEURODYN IBRAMED";0;0;0;"90189099";"";250.00;250.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"1733346";"NOVO KIT CABO HAKON FONTE 120";5;0;5;"85444900";"";0.00;138.86;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (85444900) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 138.86)"
"477";"NTC 50KOHMS 3MM";0;0;0;"85334011";"";27.70;27.70;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85334011) vs Bling (Não preenchido)"
"BLING-16652219432";"Neurodyn II 4 Canais NS: 1406970006";0;0;0;"90189099";"";1000.00;1000.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"0013441";"OXITONE";0;0;0;"90189099";"";3800.00;3800.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"0186";"OZONIOTERAPIA E FOTOTERAPIA OXY COM VACUO";0;0;0;"90189099";"";9022.33;9022.33;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"186";"OZONIOTERAPIA E FOTOTERAPIA OXY COM VACUO";0;0;0;"90189099";"";9022.33;9022.33;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"441";"PAD DA AXCEL";3;0;3;"90189099";"";159.90;159.90;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"6179";"PAINEL DE VIDRO DO GABINETE MEDIO PORTE";4;0;4;"84733011";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (84733011) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"850046";"PAINEL LED APLICADOR CORPORAL (VACUO+RF+LED)";0;0;0;"90189099";"";595.00;595.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"4287";"PARTE DIREITA APLICADOR FILTRO INTERCAMBIAVEL (IMP)";2;0;2;"39269090";"";0.00;157.74;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (39269090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 157.74)"
"4379";"PARTE ESQUERDA APLICADOR FILTRO INTERCAMBIAVEL (IMP)";2;0;2;"39269090";"";0.00;157.73;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (39269090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 157.73)"
"52008";"PARTES E PECAS VALVULAS POWER SHAPE";3;0;3;"84819090";"";1700.00;1700.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (84819090) vs Bling (Não preenchido)"
"324";"PASTILHA PELTIER TEC1-12704 41X41 12V 4A";3;0;3;"84186999";"";595.00;595.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (84186999) vs Bling (Não preenchido)"
"36904";"PASTILHA PELTIER TEC1-12706 12V";10;0;10;"84195010";"";495.00;495.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (10) vs Bling (0) [Dif: +10] | NCM divergente: MGV (84195010) vs Bling (Não preenchido)"
"25002509";"PCI MONTADA PCIF3R01 R05 - GERADORA NEW HERTIX";0;0;0;"85389010";"";1197.00;1197.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85389010) vs Bling (Não preenchido)"
"25002415";"PCI MONTADA PCIK7W01R00 - PCI PAINEL NOVO US";-2;0;-2;"85389010";"";1500.00;1500.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (-2) vs Bling (0) [Dif: -2] | NCM divergente: MGV (85389010) vs Bling (Não preenchido)"
"25002034";"PCI MONTADA PCIS1T02 R00 (CONTROLE US - MESUS)";1;0;1;"90329010";"";0.00;360.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90329010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 360.00)"
"25002036";"PCI MONTADA PCIS1T04 R00 (SAIDA US - MESUS)";1;0;1;"90329010";"";0.00;576.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90329010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 576.00)"
"80012294";"PCI PCIC4V02R01 - PCI TRANSFORMADOR IMPORTADO PLASMAX";2;0;2;"90329010";"";0.00;21.14;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90329010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 21.14)"
"16154";"PEDALEIRA CORPO PLASTICO SEM PROTECAO 1NA+1NF 10A 250VAC - TFS-01-L1 TELUZ TFS-01-L1";2;0;2;"85365090";"";170.00;170.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85365090) vs Bling (Não preenchido)"
"16153";"PEDALEIRA CORPO PLASTICO SEM PROTECAO 1NA+1NF 10A 250VAC - TFS-201-L1 TELUZ TFS-201-L1";2;0;2;"85365090";"";170.00;170.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85365090) vs Bling (Não preenchido)"
"478";"PEGADOR INJETADO CONCENTRICA - INTIMA BRANCO";3;0;3;"90189099";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"03038513";"PELTIER TEC1-127-06-12-4040-405-66-1                                             Ns: 0000000012";0;0;0;"90189099";"";251.44;251.44;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"3034012";"PEN DRIVE";1;0;1;"85235110";"";420.00;420.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85235110) vs Bling (Não preenchido)"
"3015075";"PINO BANANA PV 1061 - PRETO                                                      Ns: 0000000066";75;0;75;"85366990";"";25.00;25.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (75) vs Bling (0) [Dif: +75] | NCM divergente: MGV (85366990) vs Bling (Não preenchido)"
"3015073";"PINO BANANA PV 1061 - VERMELHO   (VENDAS)                                        NS: 0000000046";75;0;75;"85366990";"";25.00;25.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (75) vs Bling (0) [Dif: +75] | NCM divergente: MGV (85366990) vs Bling (Não preenchido)"
"11215";"PINO REVESTIDO DO SUP. APLICADOR ACRUS";3;0;3;"90330000";"";0.00;14.25;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (90330000) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 14.25)"
"009733";"PLACA BEAUTY DERMO MAXX R3";0;0;0;"90189099";"";452.97;452.97;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"009874 ";"PLACA BEAUTY FACE R6";5;0;5;"90189099";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"2039702";"PLACA BIVOLT LYRA                                                                NS: 1469420007";1;0;1;"85389010";"";0.00;116.40;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85389010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 116.40)"
"2110030";"PLACA CENTELHADORA";8;0;8;"85363010";"";220.00;220.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (8) vs Bling (0) [Dif: +8] | NCM divergente: MGV (85363010) vs Bling (Não preenchido)"
"298";"PLACA CENTELHADORA                                                               NS: 1428440053";0;0;0;"85389010";"";0.00;176.79;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85389010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 176.79)"
"0211003.0";"PLACA CENTELHADORA                                                               Ns: 1428440060";0;0;0;"90189099";"";67.20;67.20;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"2110247";"PLACA CENTELHADORA PARA DERMOSTEAM 220V";1;0;1;"85363010";"";235.00;235.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85363010) vs Bling (Não preenchido)"
"7405";"PLACA CLUSTER MAXX LED AMBAR+LASER INFRAVERMELHO R1";2;0;2;"90189099";"";450.00;450.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"7403";"PLACA CLUSTER MAXX LED AZUL + LASER VERMELHO R1";2;0;2;"90189099";"";380.00;380.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"694";"PLACA CLUSTER MAXX LED VERMELHO+LASER IR R1";0;0;0;"90189099";"";490.00;490.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"02039897";"PLACA CLUSTER P1 - RGB ANTARES";0;0;0;"90189099";"";1104.00;1104.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"172533";"PLACA CONTROLADORA DISPLAY TOUCH 4,3 (REV02- NOVO C.I.)";0;0;0;"90189099";"";261.00;261.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"10067";"PLACA CONTROLE ACRUS R2";1;0;1;"90189099";"";0.00;2027.72;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 2027.72)"
"010737";"PLACA CONTROLE BEAUTY STEAM  (2020) R02";1;0;1;"90189099";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"10737";"PLACA CONTROLE BEAUTY STEAM (2020) R2";0;0;0;"85371090";"";475.00;475.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85371090) vs Bling (Não preenchido)"
"2110037";"PLACA CONTROLE CRYOTECAR PCI";1;0;1;"90189099";"";257.00;257.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"02110037";"PLACA CONTROLE CRYOTECAR PCI RFC010101                                           Ns: 1529360177";0;0;0;"90189099";"";128.80;128.80;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"2039597";"PLACA CONTROLE HECCUS TURBO                                                      NS: 1477190005";1;0;1;"85389010";"";3600.00;3600.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85389010) vs Bling (Não preenchido)"
"2071759";"PLACA CONTROLE NEURODRYN PORTABLE TENS FES";2;0;2;"85371090";"";27.00;27.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85371090) vs Bling (Não preenchido)"
"02071729";"PLACA CONTROLE NEURODYN PORTABLE SYSTEM                                          Ns: 1358660052";0;0;0;"90189099";"";423.00;423.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"BLING-16493071812";"PLACA CONTROLE NEURODYN PORTABLE SYSTEM                                          Ns: 1441470404";0;0;0;"90189099";"";423.00;423.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"BLING-16493071811";"PLACA CONTROLE NEURODYN PORTABLE SYSTEM                                          Ns: 1441470405";0;0;0;"90189099";"";423.00;423.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"02110259";"PLACA CONTROLE NEURODYN PORTABLE TENS";0;0;0;"90189099";"";231.20;231.20;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"BLING-16388979754";"PLACA CONTROLE NEURODYN PORTABLE TENS                                            Ns: 1356760025";0;0;0;"90189099";"";319.20;319.20;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"02039139";"PLACA CONTROLE NEURODYN PORTABLE TENS / FES                                      Ns: 0993030014";0;0;0;"90189099";"";231.20;231.20;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"BLING-16392629844";"PLACA CONTROLE NEURODYN PORTABLE TENS FES                                        Ns: 1393940676";0;0;0;"90189099";"";319.20;319.20;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"3032152";"PLACA CONTROLE SMD PCI  CAU010101 - MONTADA                                      Ns: 0225055788";1;0;1;"85389010";"";0.00;495.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85389010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 495.00)"
"2039437";"PLACA CONTROLE SONOPULSE COMPACT 1MHZ                                            NS: 1295690103";2;0;2;"85389010";"";0.00;735.11;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85389010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 735.11)"
"02071290";"PLACA CONTROLE SONOPULSE COMPACT 3 MHZ VS 2";0;0;0;"90189099";"";798.40;798.40;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"2039438";"PLACA CONTROLE SONOPULSE COMPACT 3MHZ";1;0;1;"90189099";"";0.00;598.80;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 598.80)"
"2039238";"PLACA CONTROLE SONOPULSE II";1;0;1;"90189099";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"BLING-16233272551";"PLACA CRIODERMIS M0015";0;0;0;"90189099";"";557.64;557.64;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"2110184";"PLACA DISPLAY SMD PCI LCD010101A                                                 NS: AUTO043838";1;0;1;"85389010";"";260.00;260.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85389010) vs Bling (Não preenchido)"
"7390";"PLACA DRIVER LASER CLUSTER FLUENCE R1";4;0;4;"90189099";"";0.00;18.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 18.00)"
"005508";"PLACA DRIVER SONIC COMPACT REV 01";1;0;1;"85371090";"";0.00;256.50;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85371090) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 256.50)"
"5508";"PLACA DRIVER SONIC COMPACT REV.01";6;0;6;"85371090";"";700.00;700.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (6) vs Bling (0) [Dif: +6] | NCM divergente: MGV (85371090) vs Bling (Não preenchido)"
"1688";"PLACA ELETRONICA - VIBROCELL";4;0;4;"90329010";"";0.00;663.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (90329010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 663.00)"
"2039261";"PLACA FONTE 10,5V / 5A";1;0;1;"85044021";"";0.00;97.20;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85044021) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 97.20)"
"2110078";"PLACA FONTE 32V 120W MODELLATA";2;0;2;"85044021";"";0.00;332.40;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85044021) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 332.40)"
"2039335";"PLACA FONTE 65 / 12 - 250W                                                       NS: 1235520007";1;0;1;"90330000";"";697.00;697.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90330000) vs Bling (Não preenchido)"
"2039575";"PLACA FONTE 90V/300W";1;0;1;"85044021";"";0.00;697.53;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85044021) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 697.53)"
"2071704";"PLACA FONTE CHAVEADA 12V - 90W";0;0;0;"85389010";"";650.00;650.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85389010) vs Bling (Não preenchido)"
"BLING-16686895177";"PLACA FONTE CHAVEADA 12V - 90W                                                   Ns: 1592690021";0;0;0;"85044021";"";206.08;206.08;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85044021) vs Bling (Não preenchido)"
"2071671";"PLACA FONTE CHAVEADA 12V / 12W                                                   NS: 1523270180";4;0;4;"85389010";"";270.00;270.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (4) vs Bling (0) [Dif: +4] | NCM divergente: MGV (85389010) vs Bling (Não preenchido)"
"02110344";"PLACA FONTE CHAVEADA 17V / 45W - PSU190101                                       Ns: 1559870773";0;0;0;"85044021";"";92.40;92.40;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85044021) vs Bling (Não preenchido)"
"2039452";"PLACA FONTE CHAVEADA 17V/45W                                                     NS: AUTO044496";3;0;3;"85389010";"";0.00;122.30;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (85389010) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 122.30)"
"2039614";"PLACA FONTE CHAVEADA 45V / 300W";1;0;1;"85044021";"";0.00;418.80;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85044021) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 418.80)"
"2039492";"PLACA FONTE CHAVEADA 78V - 400W";1;0;1;"85044021";"";0.00;252.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85044021) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 252.00)"
"BLING-16295877000";"PLACA FONTE CHAVEADA POTENCIA 80V / CONTROLE 80V                                 Ns: 1216440001";0;0;0;"85044021";"";463.20;463.20;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85044021) vs Bling (Não preenchido)"
"02110024";"PLACA FONTE CHAVEADA POTENCIA 80V / CONTROLE 80V                                 Ns: 1453030274";0;0;0;"85044021";"";324.24;324.24;"FISCAL_DIVERGENCE";"NCM divergente: MGV (85044021) vs Bling (Não preenchido)"
"479";"PLACA HANDLE CRIUSCULPT RESINADA R2 
NCM 90189099.";1;0;1;"90189099";"";0.00;1.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 1.00)"
"2039537";"PLACA HF IBRAMED";13;0;13;"85371090";"";150.00;150.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (13) vs Bling (0) [Dif: +13] | NCM divergente: MGV (85371090) vs Bling (Não preenchido)"
"8674";"PLACA HIBRIDI (2021) R5";1;0;1;"90189099";"";3200.00;3200.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"10070";"PLACA INTERFACE APLICADOR ACRUS R1";5;0;5;"90189099";"";0.00;124.50;"QTY_DIVERGENCE";"Estoque divergente: MGV (5) vs Bling (0) [Dif: +5] | NCM divergente: MGV (90189099) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 124.50)"
"1719335";"PLACA M0140 MODULO BLUETOOTH 180";2;0;2;"85340033";"";0.00;352.80;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (85340033) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 352.80)"
"1722808";"PLACA M446 NOVO DERMOVACUO PULSADO";1;0;1;"85340033";"";0.00;375.65;"QTY_DIVERGENCE";"Estoque divergente: MGV (1) vs Bling (0) [Dif: +1] | NCM divergente: MGV (85340033) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 375.65)"
"PMCPU026.04";"PLACA MONTADA CPU LUMMER R04 LOTE(S): 1185256";0;0;0;"90189099";"";150.00;150.00;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"5102";"PLACA MONTADA CPU SPECTRA R2";3;0;3;"90330000";"";970.00;970.00;"QTY_DIVERGENCE";"Estoque divergente: MGV (3) vs Bling (0) [Dif: +3] | NCM divergente: MGV (90330000) vs Bling (Não preenchido)"
"CFOP6949";"PLACA MONTADA INTERFACE DISPLAY 128 X 64 AZ R01";0;0;0;"90189099";"";100.83;100.83;"FISCAL_DIVERGENCE";"NCM divergente: MGV (90189099) vs Bling (Não preenchido)"
"1400";"PLACA MONTADA INTERFACE DISPLAY 128 X 64 VELOX E LIPOSOON";2;0;2;"90330000";"";0.00;365.90;"QTY_DIVERGENCE";"Estoque divergente: MGV (2) vs Bling (0) [Dif: +2] | NCM divergente: MGV (90330000) vs Bling (Não preenchido) | Preço divergente: MGV (R$ 0.00) vs Bling (R$ 365.90)"
